,year,demographic_A,demographic_B,question,p-value
3765,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: The Environmental Protection Movement,3.248142922e-28
3766,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Neighbours: Immigrants/foreign workers,1.117164226e-65
3767,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often in country's elections: Voters are threatened with  violence at the polls,1.468897531e-24
3768,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","Member: Belong to conservation, the environment, ecology, animal rights",3.687233359e-17
3769,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Member: Belong to religious organization,4.255509681e-48
3770,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Private vs state ownership of business,0.0025432122
3771,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important in life: Work,9.331744827e-243
3772,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Trust: People you meet for the first time (B),1.8033000000000002e-06
3773,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","Father immigrant / born in country
",3.155683551e-53
3774,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Democraticness in own country,4.0452371e-22
3775,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Men make better political leaders than women do,1.4624889120000001e-30
3776,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: Major regional organization (combined from country-specific),1.867082593e-32
3777,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: The Civil Services,1e-10
3778,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Religious person,0.0
3779,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Member: Belong to professional associations,0.0042643637
3780,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Neighbours: Homosexuals,3.394740273e-143
3781,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Abortion,4.038737285e-53
3782,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","Jobs scarce: Employers should give priority to (nation) people than immigrants
(5-point scale)",8.908206041e-34
3783,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Occupational group - respondent´s spouse (WVS7),0.0003515309
3784,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Cheating on taxes,0.0006590911
3785,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Democracy: Religious authorities interpret the laws.,3.9859257829999996e-38
3786,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: Major Companies,5.0466725439999995e-23
3787,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Work is a duty towards society,5.443411298e-55
3788,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often in country's elections: Opposition candidates are prevented from running,0.0
3789,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","Mother immigrant / born in country
",1.0695143220000001e-48
3790,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Political action: joining in boycotts,2e-10
3791,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Government responsibility,6.695604761000001e-18
3792,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",People who don´t work turn lazy,3.7035057290000003e-47
3793,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Someone accepting a bribe,1.7827516560000003e-17
3794,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: Parliament,7.845838844000001e-18
3795,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: The Police,0.0009553279
3796,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Do you live with your parents,6.4092576130000005e-142
3797,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important in life: Friends,1.827640834e-17
3798,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Political action: signing a petition,1.1444687730000001e-52
3799,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Trust: People you know personally (B),4.389567425e-27
3800,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: Justice System/Courts,2.401e-06
3801,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Democracy: People receive state aid for unemployment.,3.4257e-06
3802,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important child qualities: feeling of responsibility,0.0
3803,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",It is childs duty to take care of ill parent,7.713787125e-61
3804,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Vote in elections: National level,4.117913194e-146
3805,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How close do you feel: to country ,2.581e-07
3806,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often do you attend religious services,0.0
3807,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: Labour Unions,0.0
3808,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Political action: joining unofficial strikes,6.063427518e-28
3809,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Satisfaction with your life,3.75e-08
3810,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often in country's elections: Election officials are fair,1.057421704e-52
3811,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: The Political Parties,1.4403771949999998e-24
3812,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Political system: Having the army rule,4.903551990000001e-46
3813,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Respondent immigrant / born in country ,1.709417909e-37
3814,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Trust: Your neighborhood (B),1.12938e-05
3815,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: The Government,3.779602275000001e-30
3816,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Political action: attending lawful/peaceful demonstrations,2.1815e-06
3817,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Believe in: hell,1.654925523e-57
3818,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Believe in: heaven,6.021474244e-50
3819,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Democracy: People obey their rulers,3.606571219e-27
3820,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",One of main goals in life has been to make my parents proud,7.021603280000001e-142
3821,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important in life: Religion,6.783236203000001e-91
3822,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Member: Belong to consumer groups,9.782808690999999e-16
3823,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Institution of occupation,7.197111175000001e-208
3824,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","Member: Belong to education, arts, music or cultural activities",3.8464e-06
3825,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Self positioning in political scale,3.442e-07
3826,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Highest educational level attained - Respondent´s Father:  ISCED‐code one digit,7.7301e-06
3827,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important child qualities: tolerance and respect for other people,6.828434794e-21
3828,2020,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Neighbours: Heavy drinkers,5e-10
